eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
nan,nan,343,0.0,0.0,8.317765,0.0,0.0,nan,17343,2219904,52565.51439354941,17759232
nan,nan,362,0.0,0.0,8.317765,0.0,0.0,nan,17344,2220032,52568.33753153868,17760256
nan,nan,344,0.0,0.0,8.317765,0.0,0.0,nan,17345,2220160,52571.313073419966,17761280
nan,nan,332,0.0,0.0,8.317765,0.0,0.0,nan,17346,2220288,52574.39300097246,17762304
nan,nan,328,0.0,0.0,8.317765,0.0,0.0,nan,17347,2220416,52577.50860897452,17763328
nan,nan,342,0.0,0.0,8.317765,0.0,0.0,nan,17348,2220544,52580.50292206649,17764352
nan,nan,343,0.0,0.0,8.317765,0.0,0.0,nan,17349,2220672,52583.48150919471,17765376
nan,nan,373,0.0,0.0,8.317765,0.0,0.0,nan,17350,2220800,52586.22692752443,17766400
nan,nan,367,0.0,0.0,8.317765,0.0,0.0,nan,17351,2220928,52589.015739721246,17767424
nan,nan,339,0.0,0.0,8.317765,0.0,0.0,nan,17352,2221056,52592.033372453414,17768448
nan,nan,349,0.0,0.0,8.317765,0.0,0.0,nan,17353,2221184,52594.960769650526,17769472
nan,nan,327,0.0,0.0,8.317765,0.0,0.0,nan,17354,2221312,52598.088850128464,17770496
nan,nan,337,0.0,0.0,8.317765,0.0,0.0,nan,17355,2221440,52601.11961740535,17771520
nan,nan,325,0.0,0.0,8.317765,0.0,0.0,nan,17356,2221568,52604.26797781326,17772544
nan,nan,328,0.0,0.0,8.317765,0.0,0.0,nan,17357,2221696,52607.38286282215,17773568
nan,nan,323,0.0,0.0,8.317765,0.0,0.0,nan,17358,2221824,52610.548897897825,17774592
nan,nan,356,0.0,0.0,8.317765,0.0,0.0,nan,17359,2221952,52613.419103254564,17775616
nan,nan,338,0.0,0.0,8.317765,0.0,0.0,nan,17360,2222080,52616.44053681847,17776640
nan,nan,342,0.0,0.0,8.317765,0.0,0.0,nan,17361,2222208,52619.4292934984,17777664
nan,nan,329,0.0,0.0,8.317765,0.0,0.0,nan,17362,2222336,52622.54021239467,17778688
nan,nan,345,0.0,0.0,8.317765,0.0,0.0,nan,17363,2222464,52625.501442465,17779712
nan,nan,346,0.0,0.0,8.317765,0.0,0.0,nan,17364,2222592,52628.45301937498,17780736
nan,nan,346,0.0,0.0,8.317765,0.0,0.0,nan,17365,2222720,52631.405634351075,17781760
nan,nan,348,0.0,0.0,8.317765,0.0,0.0,nan,17366,2222848,52634.345932872966,17782784
nan,nan,321,0.0,0.0,8.317765,0.0,0.0,nan,17367,2222976,52637.53602204379,17783808
nan,nan,334,0.0,0.0,8.317765,0.0,0.0,nan,17368,2223104,52640.596525264904,17784832
nan,nan,329,0.0,0.0,8.317765,0.0,0.0,nan,17369,2223232,52643.70229441952,17785856
nan,nan,337,0.0,0.0,8.317765,0.0,0.0,nan,17370,2223360,52646.735187627375,17786880
nan,nan,368,0.0,0.0,8.317765,0.0,0.0,nan,17371,2223488,52649.511147188954,17787904
nan,nan,377,0.0,0.0,8.317765,0.0,0.0,nan,17372,2223616,52652.22151999455,17788928
nan,nan,327,0.0,0.0,8.317765,0.0,0.0,nan,17373,2223744,52655.347074345686,17789952
nan,nan,327,0.0,0.0,8.317765,0.0,0.0,nan,17374,2223872,52658.47610244248,17790976
nan,nan,328,0.0,0.0,8.317765,0.0,0.0,nan,17375,2224000,52661.59033038374,17792000
nan,nan,338,0.0,0.0,8.317765,0.0,0.0,nan,17376,2224128,52664.61443408951,17793024
nan,nan,357,0.0,0.0,8.317765,0.0,0.0,nan,17377,2224256,52667.476707288995,17794048
nan,nan,337,0.0,0.0,8.317765,0.0,0.0,nan,17378,2224384,52670.511688917875,17795072
nan,nan,329,0.0,0.0,8.317765,0.0,0.0,nan,17379,2224512,52673.619988080114,17796096
nan,nan,341,0.0,0.0,8.317765,0.0,0.0,nan,17380,2224640,52676.62094193138,17797120
nan,nan,337,0.0,0.0,8.317765,0.0,0.0,nan,17381,2224768,52679.65660763625,17798144
nan,nan,334,0.0,0.0,8.317765,0.0,0.0,nan,17382,2224896,52682.72147073597,17799168
nan,nan,339,0.0,0.0,8.317765,0.0,0.0,nan,17383,2225024,52685.734228690155,17800192
nan,nan,329,0.0,0.0,8.317765,0.0,0.0,nan,17384,2225152,52688.843289572746,17801216
nan,nan,344,0.0,0.0,8.317765,0.0,0.0,nan,17385,2225280,52691.81239162013,17802240
nan,nan,359,0.0,0.0,8.317765,0.0,0.0,nan,17386,2225408,52694.66316215601,17803264
nan,nan,372,0.0,0.0,8.317765,0.0,0.0,nan,17387,2225536,52697.41263784934,17804288
nan,nan,342,0.0,0.0,8.317765,0.0,0.0,nan,17388,2225664,52700.406377099454,17805312
nan,nan,328,0.0,0.0,8.317765,0.0,0.0,nan,17389,2225792,52703.521370985545,17806336
nan,nan,300,0.0,0.0,8.317765,0.0,0.0,nan,17390,2225920,52706.92443545349,17807360
nan,nan,323,0.0,0.0,8.317765,0.0,0.0,nan,17391,2226048,52710.094410948455,17808384
nan,nan,338,0.0,0.0,8.317765,0.0,0.0,nan,17392,2226176,52713.11613951903,17809408
nan,nan,361,0.0,0.0,8.317765,0.0,0.0,nan,17393,2226304,52715.9477327019,17810432
nan,nan,341,0.0,0.0,8.317765,0.0,0.0,nan,17394,2226432,52718.948560802266,17811456
nan,nan,336,0.0,0.0,8.317765,0.0,0.0,nan,17395,2226560,52721.99199622404,17812480
nan,nan,335,0.0,0.0,8.317765,0.0,0.0,nan,17396,2226688,52725.046079589054,17813504
nan,nan,340,0.0,0.0,8.317765,0.0,0.0,nan,17397,2226816,52728.05020403862,17814528
nan,nan,357,0.0,0.0,8.317765,0.0,0.0,nan,17398,2226944,52730.91348273493,17815552
nan,nan,311,0.0,0.0,8.317765,0.0,0.0,nan,17399,2227072,52734.199139138684,17816576
nan,nan,326,0.0,0.0,8.317765,0.0,0.0,nan,17400,2227200,52737.34064645786,17817600
nan,nan,337,0.0,0.0,8.317765,0.0,0.0,nan,17401,2227328,52740.373003705405,17818624
nan,nan,339,0.0,0.0,8.317765,0.0,0.0,nan,17402,2227456,52743.39310808759,17819648
nan,nan,341,0.0,0.0,8.317765,0.0,0.0,nan,17403,2227584,52746.396327755414,17820672
nan,nan,281,0.0,0.0,8.317765,0.0,0.0,nan,17404,2227712,52750.03877056204,17821696
nan,nan,344,0.0,0.0,8.317765,0.0,0.0,nan,17405,2227840,52753.016116510145,17822720
nan,nan,359,0.0,0.0,8.317765,0.0,0.0,nan,17406,2227968,52755.86222664453,17823744
nan,nan,324,0.0,0.0,8.317765,0.0,0.0,nan,17407,2228096,52759.01673888601,17824768
nan,nan,319,0.0,0.0,8.317765,0.0,0.0,nan,17408,2228224,52762.22704934701,17825792
nan,nan,338,0.0,0.0,8.317765,0.0,0.0,nan,17409,2228352,52765.25435478892,17826816
nan,nan,304,0.0,0.0,8.317765,0.0,0.0,nan,17410,2228480,52768.62183771469,17827840
nan,nan,349,0.0,0.0,8.317765,0.0,0.0,nan,17411,2228608,52771.55429270305,17828864
nan,nan,302,0.0,0.0,8.317765,0.0,0.0,nan,17412,2228736,52774.93965139985,17829888
nan,nan,371,0.0,0.0,8.317765,0.0,0.0,nan,17413,2228864,52777.69482956827,17830912
nan,nan,327,0.0,0.0,8.317765,0.0,0.0,nan,17414,2228992,52780.82195741404,17831936
nan,nan,319,0.0,0.0,8.317765,0.0,0.0,nan,17415,2229120,52784.030479179695,17832960
nan,nan,327,0.0,0.0,8.317765,0.0,0.0,nan,17416,2229248,52787.15632503759,17833984
nan,nan,325,0.0,0.0,8.317765,0.0,0.0,nan,17417,2229376,52790.30643710587,17835008
nan,nan,345,0.0,0.0,8.317765,0.0,0.0,nan,17418,2229504,52793.27375525795,17836032
nan,nan,348,0.0,0.0,8.317765,0.0,0.0,nan,17419,2229632,52796.21419955138,17837056
nan,nan,357,0.0,0.0,8.317765,0.0,0.0,nan,17420,2229760,52799.08152886294,17838080
nan,nan,316,0.0,0.0,8.317765,0.0,0.0,nan,17421,2229888,52802.319199627265,17839104
nan,nan,347,0.0,0.0,8.317765,0.0,0.0,nan,17422,2230016,52805.263046241365,17840128
nan,nan,327,0.0,0.0,8.317765,0.0,0.0,nan,17423,2230144,52808.39491141401,17841152
nan,nan,367,0.0,0.0,8.317765,0.0,0.0,nan,17424,2230272,52811.178803652525,17842176
nan,nan,371,0.0,0.0,8.317765,0.0,0.0,nan,17425,2230400,52813.93864509463,17843200
nan,nan,333,0.0,0.0,8.317765,0.0,0.0,nan,17426,2230528,52817.010412024334,17844224
nan,nan,337,0.0,0.0,8.317765,0.0,0.0,nan,17427,2230656,52820.04185175244,17845248
nan,nan,331,0.0,0.0,8.317765,0.0,0.0,nan,17428,2230784,52823.12929470185,17846272
nan,nan,344,0.0,0.0,8.317765,0.0,0.0,nan,17429,2230912,52826.10092603788,17847296
nan,nan,339,0.0,0.0,8.317765,0.0,0.0,nan,17430,2231040,52829.116688849404,17848320
nan,nan,322,0.0,0.0,8.317765,0.0,0.0,nan,17431,2231168,52832.29721368756,17849344
nan,nan,333,0.0,0.0,8.317765,0.0,0.0,nan,17432,2231296,52835.36877991073,17850368
nan,nan,318,0.0,0.0,8.317765,0.0,0.0,nan,17433,2231424,52838.5841678381,17851392
nan,nan,310,0.0,0.0,8.317765,0.0,0.0,nan,17434,2231552,52841.88549412973,17852416
nan,nan,333,0.0,0.0,8.317765,0.0,0.0,nan,17435,2231680,52844.95509918593,17853440
nan,nan,337,0.0,0.0,8.317765,0.0,0.0,nan,17436,2231808,52847.99023404345,17854464
nan,nan,347,0.0,0.0,8.317765,0.0,0.0,nan,17437,2231936,52850.9413179839,17855488
nan,nan,343,0.0,0.0,8.317765,0.0,0.0,nan,17438,2232064,52853.92103561107,17856512
nan,nan,326,0.0,0.0,8.317765,0.0,0.0,nan,17439,2232192,52857.0562456483,17857536
nan,nan,357,0.0,0.0,8.317765,0.0,0.0,nan,17440,2232320,52859.92204219196,17858560
nan,nan,352,0.0,0.0,8.317765,0.0,0.0,nan,17441,2232448,52862.8307669824,17859584
nan,nan,323,0.0,0.0,8.317765,0.0,0.0,nan,17442,2232576,52865.99699457642,17860608
nan,nan,316,0.0,0.0,8.317765,0.0,0.0,nan,17443,2232704,52869.23212312348,17861632
nan,nan,355,0.0,0.0,8.317765,0.0,0.0,nan,17444,2232832,52872.11329633836,17862656
nan,nan,338,0.0,0.0,8.317765,0.0,0.0,nan,17445,2232960,52875.139727146365,17863680
nan,nan,329,0.0,0.0,8.317765,0.0,0.0,nan,17446,2233088,52878.25096136797,17864704
nan,nan,356,0.0,0.0,8.317765,0.0,0.0,nan,17447,2233216,52881.125142662786,17865728
nan,nan,330,0.0,0.0,8.317765,0.0,0.0,nan,17448,2233344,52884.22260309849,17866752
nan,nan,316,0.0,0.0,8.317765,0.0,0.0,nan,17449,2233472,52887.46138826758,17867776
nan,nan,365,0.0,0.0,8.317765,0.0,0.0,nan,17450,2233600,52890.264593163505,17868800
nan,nan,315,0.0,0.0,8.317765,0.0,0.0,nan,17451,2233728,52893.50913509261,17869824
nan,nan,316,0.0,0.0,8.317765,0.0,0.0,nan,17452,2233856,52896.74288141634,17870848
nan,nan,341,0.0,0.0,8.317765,0.0,0.0,nan,17453,2233984,52899.74120040052,17871872
nan,nan,294,0.0,0.0,8.317765,0.0,0.0,nan,17454,2234112,52903.21970918961,17872896
nan,nan,356,0.0,0.0,8.317765,0.0,0.0,nan,17455,2234240,52906.09061689302,17873920
nan,nan,360,0.0,0.0,8.317765,0.0,0.0,nan,17456,2234368,52908.929759492166,17874944
nan,nan,332,0.0,0.0,8.317765,0.0,0.0,nan,17457,2234496,52912.0133663211,17875968
nan,nan,349,0.0,0.0,8.317765,0.0,0.0,nan,17458,2234624,52914.94264132064,17876992
nan,nan,361,0.0,0.0,8.317765,0.0,0.0,nan,17459,2234752,52917.77656932548,17878016
nan,nan,345,0.0,0.0,8.317765,0.0,0.0,nan,17460,2234880,52920.73886832036,17879040
nan,nan,339,0.0,0.0,8.317765,0.0,0.0,nan,17461,2235008,52923.75462426059,17880064
nan,nan,343,0.0,0.0,8.317765,0.0,0.0,nan,17462,2235136,52926.73552598432,17881088
nan,nan,331,0.0,0.0,8.317765,0.0,0.0,nan,17463,2235264,52929.82938648481,17882112
nan,nan,365,0.0,0.0,8.317765,0.0,0.0,nan,17464,2235392,52932.63200952113,17883136
nan,nan,333,0.0,0.0,8.317765,0.0,0.0,nan,17465,2235520,52935.70389394462,17884160
nan,nan,333,0.0,0.0,8.317765,0.0,0.0,nan,17466,2235648,52938.77615412511,17885184
nan,nan,339,0.0,0.0,8.317765,0.0,0.0,nan,17467,2235776,52941.78909513913,17886208
nan,nan,334,0.0,0.0,8.317765,0.0,0.0,nan,17468,2235904,52944.84705707338,17887232
nan,nan,336,0.0,0.0,8.317765,0.0,0.0,nan,17469,2236032,52947.89324527234,17888256
nan,nan,325,0.0,0.0,8.317765,0.0,0.0,nan,17470,2236160,52951.03886318486,17889280
nan,nan,356,0.0,0.0,8.317765,0.0,0.0,nan,17471,2236288,52953.91269323416,17890304
nan,nan,338,0.0,0.0,8.317765,0.0,0.0,nan,17472,2236416,52956.93894373812,17891328
nan,nan,330,0.0,0.0,8.317765,0.0,0.0,nan,17473,2236544,52960.033949102275,17892352
nan,nan,326,0.0,0.0,8.317765,0.0,0.0,nan,17474,2236672,52963.17208482977,17893376
nan,nan,340,0.0,0.0,8.317765,0.0,0.0,nan,17475,2236800,52966.17771713901,17894400
nan,nan,323,0.0,0.0,8.317765,0.0,0.0,nan,17476,2236928,52969.348314684816,17895424
nan,nan,343,0.0,0.0,8.317765,0.0,0.0,nan,17477,2237056,52972.3274944257,17896448
nan,nan,359,0.0,0.0,8.317765,0.0,0.0,nan,17478,2237184,52975.17797597684,17897472
nan,nan,358,0.0,0.0,8.317765,0.0,0.0,nan,17479,2237312,52978.0366904065,17898496
nan,nan,337,0.0,0.0,8.317765,0.0,0.0,nan,17480,2237440,52981.06783044338,17899520
nan,nan,376,0.0,0.0,8.317765,0.0,0.0,nan,17481,2237568,52983.790292969905,17900544
nan,nan,352,0.0,0.0,8.317765,0.0,0.0,nan,17482,2237696,52986.69934009481,17901568
nan,nan,360,0.0,0.0,8.317765,0.0,0.0,nan,17483,2237824,52989.53658949863,17902592
nan,nan,332,0.0,0.0,8.317765,0.0,0.0,nan,17484,2237952,52992.61316805426,17903616
nan,nan,338,0.0,0.0,8.317765,0.0,0.0,nan,17485,2238080,52995.634670129046,17904640
nan,nan,336,0.0,0.0,8.317765,0.0,0.0,nan,17486,2238208,52998.674936843105,17905664
nan,nan,355,0.0,0.0,8.317765,0.0,0.0,nan,17487,2238336,53001.55944966152,17906688
nan,nan,336,0.0,0.0,8.317765,0.0,0.0,nan,17488,2238464,53004.605166944675,17907712
nan,nan,341,0.0,0.0,8.317765,0.0,0.0,nan,17489,2238592,53007.60051803477,17908736
nan,nan,337,0.0,0.0,8.317765,0.0,0.0,nan,17490,2238720,53010.63519120775,17909760
nan,nan,341,0.0,0.0,8.317765,0.0,0.0,nan,17491,2238848,53013.63115441799,17910784
nan,nan,304,0.0,0.0,8.317765,0.0,0.0,nan,17492,2238976,53016.99249334447,17911808
nan,nan,335,0.0,0.0,8.317765,0.0,0.0,nan,17493,2239104,53020.04476359207,17912832
nan,nan,358,0.0,0.0,8.317765,0.0,0.0,nan,17494,2239232,53022.9045782974,17913856
nan,nan,325,0.0,0.0,8.317765,0.0,0.0,nan,17495,2239360,53026.04763077758,17914880
nan,nan,323,0.0,0.0,8.317765,0.0,0.0,nan,17496,2239488,53029.216368218884,17915904
nan,nan,333,0.0,0.0,8.317765,0.0,0.0,nan,17497,2239616,53032.291801704094,17916928
nan,nan,332,0.0,0.0,8.317765,0.0,0.0,nan,17498,2239744,53035.37086996343,17917952
nan,nan,339,0.0,0.0,8.317765,0.0,0.0,nan,17499,2239872,53038.38914064132,17918976
nan,nan,371,0.0,0.0,8.317765,0.0,0.0,nan,17500,2240000,53041.14588322211,17920000
nan,nan,362,0.0,0.0,8.317765,0.0,0.0,nan,17501,2240128,53043.967452801764,17921024
nan,nan,330,0.0,0.0,8.317765,0.0,0.0,nan,17502,2240256,53047.066524568014,17922048
nan,nan,325,0.0,0.0,8.317765,0.0,0.0,nan,17503,2240384,53050.21049701143,17923072
nan,nan,313,0.0,0.0,8.317765,0.0,0.0,nan,17504,2240512,53053.48173757084,17924096
nan,nan,372,0.0,0.0,8.317765,0.0,0.0,nan,17505,2240640,53056.23226541374,17925120
nan,nan,344,0.0,0.0,8.317765,0.0,0.0,nan,17506,2240768,53059.20186667517,17926144
nan,nan,340,0.0,0.0,8.317765,0.0,0.0,nan,17507,2240896,53062.21337163448,17927168
nan,nan,369,0.0,0.0,8.317765,0.0,0.0,nan,17508,2241024,53064.984012826346,17928192
nan,nan,336,0.0,0.0,8.317765,0.0,0.0,nan,17509,2241152,53068.0288485717,17929216
nan,nan,331,0.0,0.0,8.317765,0.0,0.0,nan,17510,2241280,53071.12084031105,17930240
nan,nan,342,0.0,0.0,8.317765,0.0,0.0,nan,17511,2241408,53074.111213046126,17931264
nan,nan,338,0.0,0.0,8.317765,0.0,0.0,nan,17512,2241536,53077.134668289684,17932288
nan,nan,332,0.0,0.0,8.317765,0.0,0.0,nan,17513,2241664,53080.21632939298,17933312
nan,nan,349,0.0,0.0,8.317765,0.0,0.0,nan,17514,2241792,53083.14613079652,17934336
nan,nan,329,0.0,0.0,8.317765,0.0,0.0,nan,17515,2241920,53086.25753853563,17935360
nan,nan,317,0.0,0.0,8.317765,0.0,0.0,nan,17516,2242048,53089.48247070052,17936384
nan,nan,342,0.0,0.0,8.317765,0.0,0.0,nan,17517,2242176,53092.47454697825,17937408
nan,nan,317,0.0,0.0,8.317765,0.0,0.0,nan,17518,2242304,53095.69815850351,17938432
nan,nan,331,0.0,0.0,8.317765,0.0,0.0,nan,17519,2242432,53098.78939435817,17939456
nan,nan,313,0.0,0.0,8.317765,0.0,0.0,nan,17520,2242560,53102.05771670025,17940480
nan,nan,354,0.0,0.0,8.317765,0.0,0.0,nan,17521,2242688,53104.94641291909,17941504
nan,nan,353,0.0,0.0,8.317765,0.0,0.0,nan,17522,2242816,53107.839963351376,17942528
nan,nan,357,0.0,0.0,8.317765,0.0,0.0,nan,17523,2242944,53110.701724732295,17943552
nan,nan,343,0.0,0.0,8.317765,0.0,0.0,nan,17524,2243072,53113.681046586484,17944576
nan,nan,336,0.0,0.0,8.317765,0.0,0.0,nan,17525,2243200,53116.720423255116,17945600
nan,nan,351,0.0,0.0,8.317765,0.0,0.0,nan,17526,2243328,53119.637314174324,17946624
nan,nan,332,0.0,0.0,8.317765,0.0,0.0,nan,17527,2243456,53122.72201500181,17947648
nan,nan,331,0.0,0.0,8.317765,0.0,0.0,nan,17528,2243584,53125.81375081558,17948672
nan,nan,327,0.0,0.0,8.317765,0.0,0.0,nan,17529,2243712,53128.94137266837,17949696
nan,nan,350,0.0,0.0,8.317765,0.0,0.0,nan,17530,2243840,53131.86693756934,17950720
nan,nan,365,0.0,0.0,8.317765,0.0,0.0,nan,17531,2243968,53134.67009323649,17951744
nan,nan,341,0.0,0.0,8.317765,0.0,0.0,nan,17532,2244096,53137.667506217025,17952768
nan,nan,362,0.0,0.0,8.317765,0.0,0.0,nan,17533,2244224,53140.49303792231,17953792
nan,nan,363,0.0,0.0,8.317765,0.0,0.0,nan,17534,2244352,53143.30705792643,17954816
nan,nan,333,0.0,0.0,8.317765,0.0,0.0,nan,17535,2244480,53146.376310295425,17955840
nan,nan,330,0.0,0.0,8.317765,0.0,0.0,nan,17536,2244608,53149.478726091795,17956864
nan,nan,337,0.0,0.0,8.317765,0.0,0.0,nan,17537,2244736,53152.510661478154,17957888
nan,nan,349,0.0,0.0,8.317765,0.0,0.0,nan,17538,2244864,53155.44500509184,17958912
nan,nan,353,0.0,0.0,8.317765,0.0,0.0,nan,17539,2244992,53158.342154493555,17959936
nan,nan,340,0.0,0.0,8.317765,0.0,0.0,nan,17540,2245120,53161.34579588566,17960960
nan,nan,361,0.0,0.0,8.317765,0.0,0.0,nan,17541,2245248,53164.18109196704,17961984
nan,nan,331,0.0,0.0,8.317765,0.0,0.0,nan,17542,2245376,53167.26848183945,17963008
nan,nan,325,0.0,0.0,8.317765,0.0,0.0,nan,17543,2245504,53170.41127081681,17964032
nan,nan,320,0.0,0.0,8.317765,0.0,0.0,nan,17544,2245632,53173.608972448856,17965056
nan,nan,373,0.0,0.0,8.317765,0.0,0.0,nan,17545,2245760,53176.3540921621,17966080
nan,nan,332,0.0,0.0,8.317765,0.0,0.0,nan,17546,2245888,53179.43176208809,17967104
nan,nan,333,0.0,0.0,8.317765,0.0,0.0,nan,17547,2246016,53182.50313419197,17968128
nan,nan,314,0.0,0.0,8.317765,0.0,0.0,nan,17548,2246144,53185.75992704462,17969152
nan,nan,346,0.0,0.0,8.317765,0.0,0.0,nan,17549,2246272,53188.719812030904,17970176
nan,nan,343,0.0,0.0,8.317765,0.0,0.0,nan,17550,2246400,53191.69936947338,17971200
nan,nan,346,0.0,0.0,8.317765,0.0,0.0,nan,17551,2246528,53194.653129012324,17972224
nan,nan,328,0.0,0.0,8.317765,0.0,0.0,nan,17552,2246656,53197.77462643478,17973248
nan,nan,380,0.0,0.0,8.317765,0.0,0.0,nan,17553,2246784,53200.46446595993,17974272
nan,nan,384,0.0,0.0,8.317765,0.0,0.0,nan,17554,2246912,53203.1313051926,17975296
nan,nan,363,0.0,0.0,8.317765,0.0,0.0,nan,17555,2247040,53205.94553756248,17976320
nan,nan,329,0.0,0.0,8.317765,0.0,0.0,nan,17556,2247168,53209.05360239744,17977344
nan,nan,349,0.0,0.0,8.317765,0.0,0.0,nan,17557,2247296,53211.986497066915,17978368
nan,nan,329,0.0,0.0,8.317765,0.0,0.0,nan,17558,2247424,53215.09612849355,17979392
nan,nan,330,0.0,0.0,8.317765,0.0,0.0,nan,17559,2247552,53218.197632115334,17980416
nan,nan,331,0.0,0.0,8.317765,0.0,0.0,nan,17560,2247680,53221.2836092161,17981440
nan,nan,355,0.0,0.0,8.317765,0.0,0.0,nan,17561,2247808,53224.1644074684,17982464
nan,nan,334,0.0,0.0,8.317765,0.0,0.0,nan,17562,2247936,53227.22798899561,17983488
nan,nan,347,0.0,0.0,8.317765,0.0,0.0,nan,17563,2248064,53230.17347170878,17984512
nan,nan,371,0.0,0.0,8.317765,0.0,0.0,nan,17564,2248192,53232.93001875654,17985536
nan,nan,334,0.0,0.0,8.317765,0.0,0.0,nan,17565,2248320,53235.99281349033,17986560
nan,nan,338,0.0,0.0,8.317765,0.0,0.0,nan,17566,2248448,53239.01914427988,17987584
nan,nan,341,0.0,0.0,8.317765,0.0,0.0,nan,17567,2248576,53242.019128613174,17988608
nan,nan,356,0.0,0.0,8.317765,0.0,0.0,nan,17568,2248704,53244.88977612741,17989632
nan,nan,349,0.0,0.0,8.317765,0.0,0.0,nan,17569,2248832,53247.82022961229,17990656
nan,nan,345,0.0,0.0,8.317765,0.0,0.0,nan,17570,2248960,53250.784965287894,17991680
nan,nan,338,0.0,0.0,8.317765,0.0,0.0,nan,17571,2249088,53253.81319151539,17992704
nan,nan,324,0.0,0.0,8.317765,0.0,0.0,nan,17572,2249216,53256.9697214514,17993728
nan,nan,323,0.0,0.0,8.317765,0.0,0.0,nan,17573,2249344,53260.13637247868,17994752
nan,nan,368,0.0,0.0,8.317765,0.0,0.0,nan,17574,2249472,53262.914375551045,17995776
nan,nan,369,0.0,0.0,8.317765,0.0,0.0,nan,17575,2249600,53265.685421323404,17996800
nan,nan,328,0.0,0.0,8.317765,0.0,0.0,nan,17576,2249728,53268.802238702774,17997824
nan,nan,332,0.0,0.0,8.317765,0.0,0.0,nan,17577,2249856,53271.8853956759,17998848
nan,nan,358,0.0,0.0,8.317765,0.0,0.0,nan,17578,2249984,53274.74596055783,17999872
nan,nan,344,0.0,0.0,8.317765,0.0,0.0,nan,17579,2250112,53277.72058632597,18000896
nan,nan,384,0.0,0.0,8.317765,0.0,0.0,nan,17580,2250240,53280.38742647134,18001920
nan,nan,352,0.0,0.0,8.317765,0.0,0.0,nan,17581,2250368,53283.29281681031,18002944
nan,nan,378,0.0,0.0,8.317765,0.0,0.0,nan,17582,2250496,53285.99901299365,18003968
nan,nan,344,0.0,0.0,8.317765,0.0,0.0,nan,17583,2250624,53288.974284769036,18004992
nan,nan,342,0.0,0.0,8.317765,0.0,0.0,nan,17584,2250752,53291.96552431397,18006016
nan,nan,330,0.0,0.0,8.317765,0.0,0.0,nan,17585,2250880,53295.06206005439,18007040
nan,nan,368,0.0,0.0,8.317765,0.0,0.0,nan,17586,2251008,53297.83983488381,18008064
nan,nan,369,0.0,0.0,8.317765,0.0,0.0,nan,17587,2251136,53300.61110656988,18009088
nan,nan,344,0.0,0.0,8.317765,0.0,0.0,nan,17588,2251264,53303.588183430955,18010112
nan,nan,360,0.0,0.0,8.317765,0.0,0.0,nan,17589,2251392,53306.427412240766,18011136
nan,nan,320,0.0,0.0,8.317765,0.0,0.0,nan,17590,2251520,53309.62392165512,18012160
nan,nan,333,0.0,0.0,8.317765,0.0,0.0,nan,17591,2251648,53312.69686427992,18013184
nan,nan,348,0.0,0.0,8.317765,0.0,0.0,nan,17592,2251776,53315.6342616193,18014208
nan,nan,347,0.0,0.0,8.317765,0.0,0.0,nan,17593,2251904,53318.58312546089,18015232
nan,nan,368,0.0,0.0,8.317765,0.0,0.0,nan,17594,2252032,53321.363879012875,18016256
nan,nan,329,0.0,0.0,8.317765,0.0,0.0,nan,17595,2252160,53324.474270627834,18017280
nan,nan,324,0.0,0.0,8.317765,0.0,0.0,nan,17596,2252288,53327.633095835336,18018304
nan,nan,334,0.0,0.0,8.317765,0.0,0.0,nan,17597,2252416,53330.69679001998,18019328
nan,nan,360,0.0,0.0,8.317765,0.0,0.0,nan,17598,2252544,53333.535973222926,18020352
nan,nan,331,0.0,0.0,8.317765,0.0,0.0,nan,17599,2252672,53336.62763960194,18021376
nan,nan,323,0.0,0.0,8.317765,0.0,0.0,nan,17600,2252800,53339.795053270645,18022400
nan,nan,325,0.0,0.0,8.317765,0.0,0.0,nan,17601,2252928,53342.9443371566,18023424
nan,nan,333,0.0,0.0,8.317765,0.0,0.0,nan,17602,2253056,53346.01209755987,18024448
nan,nan,377,0.0,0.0,8.317765,0.0,0.0,nan,17603,2253184,53348.7282864796,18025472
nan,nan,320,0.0,0.0,8.317765,0.0,0.0,nan,17604,2253312,53351.92695604451,18026496
nan,nan,336,0.0,0.0,8.317765,0.0,0.0,nan,17605,2253440,53354.97439087648,18027520
nan,nan,337,0.0,0.0,8.317765,0.0,0.0,nan,17606,2253568,53358.01309330948,18028544
nan,nan,363,0.0,0.0,8.317765,0.0,0.0,nan,17607,2253696,53360.82700488344,18029568
nan,nan,335,0.0,0.0,8.317765,0.0,0.0,nan,17608,2253824,53363.879328567535,18030592
nan,nan,336,0.0,0.0,8.317765,0.0,0.0,nan,17609,2253952,53366.923086302355,18031616
nan,nan,326,0.0,0.0,8.317765,0.0,0.0,nan,17610,2254080,53370.06234988477,18032640
nan,nan,338,0.0,0.0,8.317765,0.0,0.0,nan,17611,2254208,53373.08961183857,18033664
nan,nan,334,0.0,0.0,8.317765,0.0,0.0,nan,17612,2254336,53376.14712874964,18034688
nan,nan,338,0.0,0.0,8.317765,0.0,0.0,nan,17613,2254464,53379.168798361905,18035712
nan,nan,355,0.0,0.0,8.317765,0.0,0.0,nan,17614,2254592,53382.053276457824,18036736
